SubnetworkSize	TruePositives	FalsePositives	PPV(%)	genes
174	22	59	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,BRCA1,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,RIF1,FYN,CNTNAP2,PAK1,SRC,ESR2
175	22	59	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,BRCA1,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,RIF1,FYN,CNTNAP2,PAK1,SRC,ESR2
176	22	59	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,BRCA1,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,RIF1,FYN,CNTNAP2,PAK1,SRC,ESR2
177	22	59	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,BRCA1,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,RIF1,FYN,CNTNAP2,PAK1,SRC,ESR2
178	22	59	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,BRCA1,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,RIF1,FYN,CNTNAP2,PAK1,SRC,ESR2
179	22	59	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,BRCA1,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,RIF1,FYN,CNTNAP2,PAK1,SRC,ESR2
180	22	59	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,BRCA1,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,RIF1,FYN,CNTNAP2,PAK1,SRC,ESR2
181	22	59	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,BRCA1,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,RIF1,FYN,CNTNAP2,PAK1,SRC,ESR2
182	22	59	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,BRCA1,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,RIF1,FYN,CNTNAP2,PAK1,SRC,ESR2
183	22	60	27	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,BRCA1,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,RIF1,FYN,CNTNAP2,PAK1,WNK1,SRC,ESR2
184	22	60	27	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,BRCA1,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,RIF1,FYN,CNTNAP2,PAK1,WNK1,SRC,ESR2
185	23	61	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,BRCA1,KIAA1549,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,RIF1,FYN,CNTNAP2,HSPA12A,PAK1,WNK1,SRC,ESR2
186	23	61	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,BRCA1,KIAA1549,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,RIF1,FYN,CNTNAP2,HSPA12A,PAK1,WNK1,SRC,ESR2
187	23	62	27	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,BRCA1,KIAA1549,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,TMCO7,RIF1,FYN,CNTNAP2,HSPA12A,PAK1,WNK1,SRC,ESR2
188	23	62	27	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,BRCA1,KIAA1549,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,TMCO7,RIF1,FYN,CNTNAP2,HSPA12A,PAK1,WNK1,SRC,ESR2
189	23	62	27	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,BRCA1,KIAA1549,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,TMCO7,RIF1,FYN,CNTNAP2,HSPA12A,PAK1,WNK1,SRC,ESR2
190	23	62	27	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,BRCA1,KIAA1549,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,TMCO7,RIF1,FYN,CNTNAP2,HSPA12A,PAK1,WNK1,SRC,ESR2
191	23	62	27	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,BRCA1,KIAA1549,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,TMCO7,RIF1,FYN,CNTNAP2,HSPA12A,PAK1,WNK1,SRC,ESR2
192	24	62	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,FOXA1,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,BRCA1,KIAA1549,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,TMCO7,RIF1,FYN,CNTNAP2,HSPA12A,PAK1,WNK1,SRC,ESR2
193	24	62	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,FOXA1,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,BRCA1,KIAA1549,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,TMCO7,RIF1,FYN,CNTNAP2,HSPA12A,PAK1,WNK1,SRC,ESR2
194	24	62	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,FOXA1,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,BRCA1,KIAA1549,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,TMCO7,RIF1,FYN,CNTNAP2,HSPA12A,PAK1,WNK1,SRC,ESR2
195	24	62	28	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,FOXA1,ABL1,HRAS,SMAD4,CDKN2A,KDR,RB1,CASP8,BRCA1,KIAA1549,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,TMCO7,RIF1,FYN,CNTNAP2,HSPA12A,PAK1,WNK1,SRC,ESR2
196	25	62	29	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,FOXA1,ABL1,HRAS,SMAD4,CDKN2A,KDR,PLCG1,RB1,CASP8,BRCA1,KIAA1549,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,TMCO7,RIF1,FYN,CNTNAP2,HSPA12A,PAK1,WNK1,SRC,ESR2
197	25	63	29	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,FOXA1,ABL1,HRAS,SMAD4,CDKN2A,KDR,PLCG1,RB1,CASP8,BRCA1,KIAA1549,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,TMCO7,RIF1,FYN,CNTNAP2,HSPA12A,PAK1,PAPPA2,WNK1,SRC,ESR2
198	25	63	29	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,FOXA1,ABL1,HRAS,SMAD4,CDKN2A,KDR,PLCG1,RB1,CASP8,BRCA1,KIAA1549,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,TMCO7,RIF1,FYN,CNTNAP2,HSPA12A,PAK1,PAPPA2,WNK1,SRC,ESR2
199	25	63	29	TP53,PMS2,DDB2,APC,PIK3CA,EGFR,CTNNB1,NOTCH1,PIK3R1,RAC1,ERBB2,MYC,FOXA1,ABL1,HRAS,SMAD4,CDKN2A,KDR,PLCG1,RB1,CASP8,BRCA1,KIAA1549,PTPRB,MAX,SETD7,NLRC4,MACF1,NRXN1,MYO16,SIPA1L1,VAV2,TTN,SYNE1,ATXN1,TNIK,VCAN,SCN3B,CX3CL1,ATF7IP,DISC1,PDZD2,RELN,DST,CDC5L,RHOA,STEAP3,CACNA1A,MAGI3,NCK1,DSCAML1,ERBB4,NRCAM,AR,ERBB3,CNTNAP4,PLXNB3,MAGI2,ATN1,ITGB1,SMAD9,CTNNA1,CHD3,TP63,CDC42,EPHA2,NAV3,CELSR3,ANKS1B,SPTBN1,GRB2,RASA1,GRIN2B,FLT1,PPP1CA,CRK,HGF,NEB,TMCO7,RIF1,FYN,CNTNAP2,HSPA12A,PAK1,PAPPA2,WNK1,SRC,ESR2
