	TP53	PIK3CA	MYC	CCND1	ERBB2	PIK3R1	MAX	ITIH1	RB1	CDH1	EGFR	MCL1	MYST1	NLRC4	BRCA1	CTNNB1	PTEN	TYRP1	RNASEN	ERBB3	FOXA1	ATXN1	CDKN1B	APC	VAV2	GCN1L1	VCAN	TERT	SP1	SUPT6H	E2F1	ANKS1B	CRK	AKT1	MYB	ATM	IKBKB	CDC42	ONECUT1	CTNNA1	IREB2	MAPK14	CCNE1	ABL1	AGAP2	PDGFRB	SMAD4	RHOA	SETDB1	PRDM1	AR	MAP3K1	IGF1R	TTN	HDAC1	ESR1	GRB2	SMAD3	SOS1	MTOR	TNIK	PLCG1	GATA3	NCOR1	FYN	ITGB4	MACF1	TAF4B	SMAD2	RAC1	ERBB4	JAK1	ITGB3	SRC	NRXN1	MAPK6	NFKB1	RELN	MET	CACNA1A	MYO16	TRRAP	TNS3	DISC1	NFYC	CHD3	JUN	ITGA6	NCK1	RIF1	PAK1	JAK2	OMA1	NRCAM	IRS4	RANBP2	SIPA1L1	COL18A1	ITGB2	MAGI3	INTS4	PMS2	APOB	HSPA12A	PTPN12	HUWE1	DAB1	ITGAM	CDKN1A	PDZD2	SMAD9	CDC5L	SYNE1	MLL3	SETD7	CHGB	HGS	EPB41L1	ATN1	DST	MAP2K4	ESR2	TSC22D1	NOTCH1	TK1	DLG1	CREBBP	PTPRB	STAT3	ATXN7	PPP1CA	DSCAML1	TAF1	TSC2	HTT	NEB	PLXNB3	LPA	BCAR1	BARD1	PTPRJ	USP7	CDKN2A	UBQLN4	TBC1D4	GRIN2B	JAK3	AKAP13	TLN1	TRAF6	UBE2I	CELSR3	GFI1B	LRP1	ATR	PLK3	DMD	STAT6	CRMP1	WNK1	SPEN	KDR	MAGI2	PTPRG	ITGAV	MRE11A	ITGB1	BCAR3	CTNND1	SMAD5	SF3B1	LYN	SKIL	NBN	DNTT	ZFP36L1	PPARG	ABL2	CREB1	SYNGAP1	GSK3B	PRKDC	REL	NOTCH3	ZHX1	ATF7IP	AXIN1	GRIN2A	MEGF8	SIN3A	GOLGA2	TRIM28	TGFA	EGF	ARNT	RANBP10	PLXND1	NEDD9	PRPF40A	TOPBP1
23	149	-1	47	-1	151	147	60	-1	-1	-1	98	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	104	-1	130	48	-1	-1	-1	49	-1	-1	-1	127	23	-1	-1	-1	152	-1	-1	-1	-1	-1	153	-1	-1	141	36	-1	-1	-1	-1	-1	-1	-1	-1	55	137	-1	-1	-1	-1	-1	-1	101	68	-1	-1	91	178	-1	-1	-1	-1	-1	19	-1	-1	-1	38	-1	-1	-1	77	-1	-1	-1	-1	150	109	135	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	70	-1	94	-1	46	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	139	6	-1	133	-1	-1	-1	-1	-1	191	-1	-1	-1	121	-1	-1	-1	-1	-1	95	26	-1	22	-1	-1	-1	-1	-1	-1	-1	-1	165	-1	-1	24	-1	-1	-1	11	-1	114	-1	-1	-1	-1	25	-1	-1	99	31	144	156	-1	-1	-1	-1	-1	-1	-1	-1	-1	181	-1	-1	-1	-1	-1	-1	-1	81	-1	-1	-1	93	-1	-1	-1	-1	-1
24	97	16	-1	101	-1	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	21	-1	61	156	-1	-1	-1	54	-1	-1	-1	10	-1	-1	-1	-1	110	-1	33	-1	114	-1	87	121	-1	17	125	-1	-1	-1	-1	-1	-1	-1	-1	23	14	134	-1	-1	7	-1	-1	37	-1	158	-1	100	180	-1	-1	-1	75	-1	-1	-1	-1	28	5	-1	-1	-1	31	-1	66	0	-1	35	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	24	-1	-1	-1	-1	167	65	133	161	-1	126	150	-1	-1	20	-1	-1	-1	-1	197	140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	109	-1	25	56	-1	-1	-1	-1	-1	-1	-1	42	-1	-1	-1	-1	-1	-1	-1	-1	70	-1	-1	199	-1	-1	-1	-1	153	-1	-1	59	-1	-1	-1	-1	119	-1	-1	-1	-1	-1	-1	-1	129	-1	-1	-1	-1	111	-1	-1	-1	71	-1	-1	-1	26	-1
25	27	-1	-1	-1	195	101	155	-1	144	-1	125	-1	-1	-1	-1	-1	-1	-1	-1	60	-1	10	-1	172	-1	-1	-1	-1	-1	-1	-1	-1	0	40	-1	-1	-1	152	-1	-1	-1	173	-1	108	-1	69	165	-1	-1	-1	119	126	-1	-1	91	-1	43	38	-1	142	-1	-1	-1	-1	109	-1	-1	-1	88	-1	-1	149	164	-1	174	44	-1	-1	49	4	-1	-1	-1	79	-1	24	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	138	-1	-1	-1	-1	-1	72	-1	-1	-1	-1	133	14	39	-1	-1	-1	-1	77	-1	47	-1	-1	34	-1	-1	-1	-1	-1	-1	-1	1	76	-1	-1	-1	-1	-1	-1	-1	107	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	55	-1	-1	-1	-1	122	82	70	-1	-1	-1	-1	-1	-1	56	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	99	-1	-1	-1	63	-1	-1	-1	136	-1
26	81	-1	36	-1	178	16	30	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	152	193	-1	-1	129	-1	-1	-1	-1	86	-1	-1	-1	-1	77	-1	-1	-1	74	-1	8	-1	-1	39	133	-1	-1	25	-1	-1	-1	-1	-1	9	20	-1	-1	75	158	-1	-1	35	-1	33	-1	95	94	-1	-1	-1	154	101	197	-1	-1	-1	72	-1	-1	-1	42	-1	71	-1	-1	2	190	21	-1	-1	55	-1	-1	-1	-1	-1	65	-1	-1	-1	63	-1	-1	-1	-1	-1	-1	151	40	-1	-1	-1	82	67	-1	-1	-1	194	10	62	-1	31	-1	-1	-1	-1	116	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	73	-1	-1	-1	-1	-1	-1	-1	176	-1	-1	-1	103	-1	-1	-1	-1	-1	49	-1	-1	-1	-1	28	-1	-1	-1	-1	-1	189	-1	-1	-1	70	99	53	-1	-1	-1	-1	-1	-1	149	-1	-1	-1	-1	76	-1	-1	-1	-1	-1	-1	-1	105	-1
27	11	-1	-1	-1	-1	40	-1	-1	-1	-1	188	-1	-1	-1	-1	118	-1	-1	-1	-1	-1	3	-1	169	85	-1	-1	124	-1	-1	-1	-1	14	13	-1	-1	-1	67	-1	44	-1	-1	-1	35	-1	-1	153	-1	19	-1	-1	-1	-1	-1	-1	-1	18	-1	65	-1	-1	6	-1	-1	34	-1	-1	-1	190	17	-1	-1	-1	38	-1	-1	-1	-1	70	96	-1	-1	-1	110	36	182	-1	-1	24	33	-1	39	-1	-1	-1	-1	-1	-1	-1	176	-1	-1	-1	-1	-1	-1	-1	-1	174	-1	108	-1	-1	-1	-1	-1	155	-1	26	-1	89	5	-1	109	22	-1	-1	-1	-1	-1	-1	145	-1	-1	-1	-1	160	-1	114	-1	-1	-1	-1	151	-1	-1	-1	-1	-1	55	-1	-1	149	-1	-1	127	-1	28	-1	79	-1	-1	-1	139	-1	-1	-1	-1	74	-1	-1	-1	10	-1	-1	-1	112	-1	52	-1	-1	-1	133	-1	-1	-1	-1	-1	-1	-1	152	-1	-1	-1	-1	-1	-1	-1	60	-1
28	48	50	-1	-1	128	68	187	-1	-1	55	172	-1	-1	156	-1	151	-1	-1	-1	-1	-1	15	-1	92	-1	-1	-1	-1	117	-1	-1	-1	12	38	75	-1	-1	137	-1	-1	-1	171	-1	168	-1	-1	7	167	-1	-1	-1	-1	139	-1	-1	-1	26	-1	-1	-1	30	77	-1	-1	74	112	-1	-1	106	54	-1	-1	25	80	155	-1	-1	-1	42	140	-1	-1	-1	36	-1	-1	-1	162	93	-1	63	-1	-1	-1	-1	-1	-1	-1	29	-1	-1	-1	-1	-1	142	-1	-1	40	164	98	71	53	-1	-1	-1	-1	-1	-1	141	-1	194	102	-1	-1	179	-1	79	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	61	-1	-1	0	-1	159	-1	-1	-1	-1	13	-1	-1	-1	-1	166	-1	-1	183	-1	-1	-1	-1	73	-1	129	127	-1	-1	-1	-1	-1	-1	122	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	131	-1	-1	-1	-1	175	-1	-1	-1	-1	-1	-1	-1	123	-1
29	-1	-1	-1	58	130	15	-1	-1	-1	128	20	-1	-1	-1	-1	124	-1	-1	-1	-1	-1	61	-1	178	122	-1	-1	-1	-1	-1	-1	-1	9	19	-1	-1	-1	188	-1	-1	-1	-1	-1	47	-1	69	38	12	106	-1	-1	-1	-1	-1	-1	-1	22	-1	172	-1	-1	70	-1	-1	64	-1	7	-1	32	-1	-1	-1	-1	87	5	16	-1	90	-1	18	34	-1	-1	165	196	184	-1	-1	55	-1	-1	-1	-1	-1	-1	-1	6	-1	56	-1	-1	-1	-1	-1	36	-1	30	57	-1	-1	14	-1	-1	-1	-1	-1	-1	-1	37	-1	-1	4	24	25	-1	-1	-1	33	84	132	-1	-1	-1	-1	-1	-1	-1	-1	51	-1	-1	-1	-1	-1	29	110	185	-1	-1	-1	-1	-1	86	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91	-1	-1	-1	-1	-1	119	-1	-1	-1	-1	-1	-1	-1	-1	23	-1	-1	-1	-1	-1	-1	175	-1	-1	-1	-1	102	-1	-1	-1	-1	45	-1	-1	-1	-1
30	180	-1	41	-1	191	20	-1	-1	-1	-1	50	-1	-1	-1	-1	5	-1	-1	-1	48	-1	161	-1	69	15	-1	-1	-1	-1	-1	-1	-1	150	-1	-1	-1	-1	118	-1	-1	-1	-1	-1	164	-1	-1	78	74	-1	-1	-1	-1	-1	-1	32	-1	38	6	-1	-1	8	165	-1	-1	101	-1	18	-1	17	126	-1	-1	-1	54	46	53	-1	-1	-1	93	90	-1	-1	47	-1	168	-1	-1	56	169	91	143	-1	-1	-1	-1	62	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	43	-1	-1	-1	-1	-1	-1	-1	25	-1	-1	82	-1	-1	59	-1	115	-1	-1	192	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	52	173	-1	-1	-1	-1	-1	174	-1	-1	88	121	-1	-1	-1	-1	36	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	111	83	-1	-1	22	-1	-1	14	-1	-1	89	175	95	-1	-1	-1	-1	196	-1	-1	131	-1
31	50	-1	-1	-1	-1	195	-1	-1	-1	-1	101	-1	-1	-1	-1	143	-1	-1	-1	-1	-1	44	-1	80	83	-1	-1	-1	-1	-1	114	-1	113	62	-1	-1	-1	66	-1	-1	-1	-1	-1	-1	-1	-1	13	102	-1	-1	88	-1	-1	-1	-1	152	25	-1	-1	35	1	-1	-1	-1	-1	-1	47	-1	11	140	-1	-1	31	-1	-1	161	-1	-1	-1	3	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	15	137	-1	-1	-1	-1	-1	-1	93	-1	-1	-1	-1	-1	-1	-1	-1	85	-1	-1	72	37	-1	-1	-1	-1	96	-1	38	-1	-1	74	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	-1	57	-1	-1	-1	-1	-1	-1	170	-1	182	164	-1	-1	-1	-1	-1	-1	-1	91	-1	-1	-1	-1	-1	46	-1	-1	115	-1	-1	105	-1	-1	-1	-1	-1	-1	-1	67	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	128	-1	-1	20	-1	110	-1	-1	78	-1
32	112	-1	-1	-1	-1	15	-1	-1	-1	-1	159	-1	-1	-1	71	-1	-1	-1	-1	-1	56	63	-1	16	20	-1	-1	-1	-1	-1	140	-1	11	18	-1	-1	-1	75	-1	-1	-1	21	-1	23	-1	-1	113	68	31	-1	141	-1	-1	-1	-1	32	24	-1	-1	88	-1	9	-1	-1	40	-1	-1	-1	-1	178	-1	-1	-1	80	-1	-1	-1	-1	-1	149	-1	168	-1	49	-1	52	89	-1	39	-1	98	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	45	-1	36	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	108	5	-1	-1	-1	163	-1	-1	-1	-1	-1	-1	194	-1	-1	-1	-1	-1	19	-1	100	25	-1	166	-1	-1	-1	138	-1	-1	-1	-1	-1	-1	74	107	111	-1	-1	-1	133	123	-1	-1	-1	-1	-1	-1	61	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	91	-1	-1	-1	-1	169	-1	-1	29	-1	-1	-1	-1	95	-1
33	67	121	44	102	-1	29	8	-1	60	39	134	-1	-1	-1	-1	107	-1	-1	-1	-1	72	30	32	148	-1	-1	-1	-1	-1	-1	-1	-1	86	41	-1	-1	-1	-1	-1	-1	-1	-1	169	63	-1	-1	191	19	-1	-1	-1	-1	-1	-1	-1	3	14	151	-1	10	-1	52	-1	163	103	-1	144	-1	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	4	-1	-1	-1	-1	-1	57	-1	1	87	59	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	42	-1	24	-1	-1	-1	-1	-1	-1	-1	199	-1	-1	13	-1	-1	-1	-1	-1	-1	-1	45	-1	-1	-1	-1	-1	-1	122	-1	-1	-1	-1	-1	-1	137	-1	-1	-1	-1	-1	-1	76	-1	-1	-1	-1	-1	-1	139	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	111	-1	-1	173	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	79	46	-1	-1	-1	81	175	-1	-1	-1	-1	-1	-1	-1	-1
34	163	46	16	-1	-1	127	64	-1	143	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	38	-1	175	114	-1	-1	-1	-1	-1	-1	-1	26	-1	-1	-1	-1	170	-1	-1	-1	-1	-1	92	-1	-1	-1	-1	-1	-1	147	-1	-1	-1	-1	112	44	81	-1	-1	50	61	-1	-1	166	-1	-1	-1	74	-1	-1	-1	-1	-1	-1	27	-1	-1	-1	10	-1	102	-1	25	137	174	100	-1	121	87	-1	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	149	186	-1	78	-1	20	98	-1	-1	-1	-1	-1	-1	0	-1	-1	35	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	19	-1	-1	-1	-1	75	47	95	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	63	-1	-1	68	-1	-1	125	-1	107	-1	-1	-1	-1	-1	-1	-1	-1	-1
35	153	58	114	-1	-1	41	24	-1	-1	-1	-1	-1	-1	-1	-1	158	-1	-1	-1	-1	121	9	-1	19	-1	-1	-1	-1	-1	-1	-1	-1	61	-1	-1	-1	-1	16	-1	79	-1	-1	-1	32	-1	95	2	124	-1	-1	-1	-1	-1	-1	71	-1	57	30	175	-1	-1	-1	-1	-1	88	67	-1	-1	23	130	-1	-1	105	168	-1	94	-1	-1	-1	149	-1	-1	-1	147	180	-1	-1	-1	122	-1	106	84	-1	-1	-1	-1	-1	-1	118	-1	-1	-1	123	-1	167	-1	-1	-1	163	-1	17	-1	-1	-1	-1	131	-1	-1	34	-1	-1	48	-1	-1	-1	-1	-1	-1	-1	51	-1	-1	-1	-1	-1	-1	-1	-1	154	-1	-1	191	-1	178	-1	-1	-1	-1	-1	-1	-1	-1	99	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	112	-1	-1	-1	164	117	-1	-1	132	-1	-1	-1	-1	-1	12	-1	-1	-1	150	-1	-1	14	-1	-1	-1	-1	116	-1	-1	-1	171	-1	-1	-1	87	-1
36	22	29	-1	21	174	50	-1	-1	-1	-1	186	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	13	-1	56	2	-1	-1	-1	76	-1	165	-1	17	24	162	-1	-1	159	5	-1	-1	9	-1	48	-1	-1	15	18	-1	-1	-1	-1	-1	-1	73	64	32	185	-1	131	-1	101	-1	-1	44	-1	-1	-1	125	-1	-1	-1	-1	95	114	47	-1	-1	-1	135	-1	-1	-1	-1	-1	27	-1	194	65	42	109	-1	-1	-1	-1	-1	118	-1	-1	-1	-1	-1	-1	-1	-1	-1	133	-1	-1	110	6	-1	-1	-1	-1	97	-1	-1	-1	-1	-1	31	-1	-1	171	-1	-1	-1	-1	-1	-1	-1	-1	-1	178	-1	70	-1	-1	-1	-1	-1	-1	82	-1	-1	-1	-1	-1	184	-1	-1	-1	-1	87	-1	-1	46	-1	-1	-1	80	-1	139	-1	-1	-1	-1	-1	-1	-1	34	37	-1	-1	-1	-1	-1	-1	-1	-1	-1	154	-1	88	60	-1	-1	-1	-1	96	-1	141	-1	-1	-1	-1	-1	23	-1
37	126	-1	-1	-1	6	120	-1	-1	-1	63	11	-1	-1	-1	-1	31	-1	-1	-1	17	-1	138	58	67	-1	-1	-1	-1	76	-1	-1	-1	59	155	-1	-1	-1	165	-1	27	-1	-1	-1	18	-1	-1	74	49	101	-1	-1	-1	-1	-1	-1	77	35	14	34	-1	60	-1	-1	170	93	-1	-1	-1	3	127	-1	-1	-1	44	-1	-1	-1	-1	-1	19	-1	-1	5	96	-1	98	-1	-1	13	-1	100	-1	-1	-1	-1	25	-1	-1	16	-1	-1	-1	99	-1	-1	-1	57	26	-1	-1	42	24	-1	-1	-1	-1	-1	-1	186	192	-1	62	-1	-1	-1	-1	-1	-1	-1	15	88	85	-1	-1	-1	-1	146	147	-1	-1	128	119	-1	175	-1	-1	-1	133	-1	-1	-1	-1	-1	-1	-1	-1	-1	28	-1	68	-1	-1	117	-1	-1	-1	-1	-1	-1	-1	-1	-1	73	-1	-1	-1	-1	-1	-1	-1	-1	-1	162	-1	-1	197	-1	-1	-1	176	124	153	-1	22	33	-1	-1	-1	137	-1
38	119	7	-1	94	-1	30	-1	-1	-1	139	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	60	-1	159	-1	-1	-1	-1	35	-1	-1	-1	14	-1	85	-1	-1	189	-1	-1	-1	48	-1	59	161	-1	84	34	4	-1	-1	-1	-1	-1	-1	-1	32	-1	-1	150	-1	169	-1	-1	46	-1	-1	-1	90	-1	-1	-1	-1	199	-1	-1	72	-1	-1	113	-1	-1	-1	97	3	73	-1	-1	17	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	79	-1	96	-1	-1	-1	83	-1	-1	190	-1	-1	-1	-1	-1	-1	-1	147	28	-1	24	-1	27	-1	-1	-1	-1	-1	-1	-1	47	-1	-1	-1	-1	-1	87	-1	-1	16	-1	140	-1	-1	-1	-1	41	-1	-1	-1	-1	179	-1	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	170	-1	-1	-1	-1	-1	92	-1	-1	-1	56	-1	-1	12	-1	-1	-1	-1	77	-1	-1	107	-1	177	-1	-1	-1	-1
39	15	-1	-1	146	-1	177	-1	-1	-1	-1	-1	-1	-1	-1	189	-1	-1	-1	-1	74	-1	73	-1	58	-1	-1	-1	-1	-1	-1	-1	-1	27	-1	38	-1	-1	-1	-1	-1	-1	-1	-1	139	-1	-1	108	-1	-1	-1	25	-1	-1	-1	-1	-1	26	-1	-1	-1	-1	-1	-1	-1	180	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	159	199	-1	-1	29	-1	-1	-1	9	-1	-1	18	-1	193	82	-1	-1	-1	-1	-1	51	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	183	-1	-1	3	-1	-1	16	-1	-1	-1	-1	-1	86	118	138	-1	-1	-1	-1	89	-1	-1	-1	-1	-1	65	28	-1	30	-1	-1	-1	-1	-1	-1	-1	42	14	-1	-1	-1	-1	106	-1	-1	-1	-1	-1	198	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	46	-1	-1	186	-1	-1	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	49	-1	-1	-1	-1	-1
40	134	40	131	-1	-1	-1	64	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	45	-1	8	19	-1	-1	126	-1	-1	-1	-1	61	144	190	-1	79	167	-1	133	-1	147	-1	-1	-1	-1	113	84	-1	-1	-1	-1	-1	-1	-1	-1	63	177	46	-1	-1	-1	-1	-1	186	-1	34	-1	112	149	-1	-1	73	-1	-1	98	32	135	-1	90	-1	-1	-1	123	-1	-1	-1	-1	29	-1	181	-1	-1	69	-1	-1	-1	-1	76	70	-1	-1	-1	175	-1	-1	-1	-1	-1	-1	4	48	-1	-1	-1	43	-1	-1	193	-1	-1	68	-1	-1	-1	-1	-1	-1	-1	10	11	-1	-1	-1	72	-1	142	-1	114	-1	-1	-1	-1	153	163	-1	-1	-1	-1	2	132	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	42	-1	-1	-1	-1	111	-1	-1	51	173	-1	27	-1	-1	-1	-1	-1	89	-1	187	-1	44	-1	-1	65	-1	-1	-1	-1	140	-1	-1	-1	-1	-1	-1	-1	14	-1
41	105	56	12	-1	15	122	13	-1	-1	-1	134	-1	-1	-1	-1	-1	-1	-1	-1	49	-1	29	-1	63	-1	-1	-1	-1	3	-1	-1	-1	10	-1	-1	98	-1	109	-1	-1	82	85	-1	17	-1	-1	16	-1	44	-1	-1	-1	-1	-1	-1	-1	25	95	27	130	-1	45	-1	-1	96	-1	54	72	-1	172	-1	-1	120	142	-1	-1	-1	61	-1	94	-1	-1	23	160	136	-1	69	-1	112	22	39	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	166	-1	-1	-1	-1	-1	88	-1	-1	183	-1	131	-1	-1	-1	-1	-1	57	66	-1	74	-1	-1	-1	192	-1	-1	-1	-1	113	-1	-1	-1	-1	129	-1	154	-1	-1	139	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	-1	-1	-1	-1	86	-1	-1	127	-1	180	-1	-1	68	-1	-1	51	-1	123	90	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	195	-1	-1	-1	73	-1	-1	-1	20	176	-1	-1	32	-1
42	4	-1	49	-1	-1	112	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	-1	-1	-1	-1	-1	3	-1	33	-1	-1	-1	108	-1	-1	107	-1	22	36	71	-1	-1	24	-1	-1	-1	188	-1	184	-1	103	35	98	-1	-1	-1	-1	155	-1	-1	-1	74	106	16	-1	-1	192	-1	-1	157	-1	37	-1	23	114	-1	-1	-1	197	81	172	-1	-1	161	57	129	-1	-1	183	42	-1	-1	-1	32	-1	92	-1	-1	-1	-1	-1	198	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	27	76	-1	-1	-1	14	84	-1	-1	-1	-1	101	-1	86	121	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	117	-1	-1	-1	-1	-1	-1	-1	79	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	-1	-1	181	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	69	-1	-1	-1	-1	-1	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	141	-1	-1	-1	150	97	-1	-1	80	-1
43	-1	-1	-1	-1	30	175	-1	-1	-1	-1	10	-1	-1	-1	-1	24	-1	-1	-1	143	-1	22	-1	12	44	-1	-1	-1	-1	-1	-1	-1	97	190	-1	-1	-1	128	-1	-1	-1	-1	-1	27	-1	47	188	21	-1	-1	-1	2	102	-1	-1	-1	74	-1	45	-1	32	-1	-1	-1	90	-1	-1	-1	72	154	-1	-1	-1	193	-1	171	-1	-1	-1	36	-1	-1	-1	25	-1	-1	-1	-1	138	-1	103	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	62	-1	1	-1	-1	-1	-1	-1	81	-1	-1	-1	-1	17	-1	-1	184	-1	-1	-1	-1	141	-1	-1	-1	-1	37	-1	-1	-1	-1	-1	93	-1	-1	59	43	-1	-1	-1	177	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	147	134	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	133	91	-1	-1	-1	-1	-1	-1	33	-1	-1	-1	-1	55	-1	-1	140	-1	113	-1	-1	-1	-1
44	191	141	132	-1	56	48	135	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	34	-1	7	138	-1	-1	-1	89	-1	-1	-1	26	-1	35	-1	-1	-1	-1	-1	-1	82	-1	22	-1	-1	105	61	-1	-1	-1	-1	-1	-1	-1	-1	23	19	-1	144	-1	43	-1	-1	86	-1	131	-1	97	142	-1	-1	29	182	-1	-1	-1	-1	-1	16	-1	-1	-1	140	190	-1	51	-1	92	11	77	49	-1	-1	-1	181	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	188	59	-1	167	20	104	-1	-1	-1	154	-1	10	-1	-1	30	-1	42	-1	-1	-1	-1	72	4	134	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	184	-1	-1	-1	-1	-1	-1	74	193	102	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	147	-1	-1	-1	160	-1	-1	-1	126	-1	-1	-1	-1	-1	175	-1	-1	-1	14	-1	-1	6	139	-1	-1	-1	174	-1	-1	148	-1	-1	-1	-1	84	-1
45	154	-1	157	186	176	24	147	-1	86	-1	7	-1	-1	-1	153	104	-1	-1	-1	-1	49	123	36	108	172	-1	-1	-1	-1	-1	-1	-1	13	111	161	-1	-1	184	-1	37	-1	25	-1	65	-1	-1	91	31	-1	-1	67	-1	-1	-1	128	-1	15	124	-1	72	-1	81	-1	-1	40	-1	-1	-1	23	-1	-1	-1	5	79	-1	97	-1	-1	-1	29	-1	-1	-1	-1	-1	-1	-1	-1	4	52	100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	101	-1	-1	-1	9	-1	-1	-1	-1	-1	-1	-1	162	-1	-1	112	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	55	-1	53	-1	-1	-1	-1	-1	99	-1	-1	-1	-1	-1	173	-1	-1	-1	47	-1	-1	2	150	-1	-1	-1	-1	-1	-1	193	-1	-1	-1	106	-1	96	-1	-1	-1	-1	-1	165	64	-1	160	-1	-1	26	-1	-1	1	-1	-1	-1	-1	126	-1
