SubnetworkSize	TruePositives	FalsePositives	PPV(%)	genes
149	34	63	35	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,PLCG1,BRAF,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,ANKS1B,RELN,ANKS1A,NRXN1,AR,IRS4,SMAD1,CDH2,MAPK6,DISC1,CTNND1,NCK1,CRK,SRC
150	34	64	35	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,PLCG1,BRAF,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,ANKS1B,RELN,ANKS1A,NRXN1,AR,IRS4,SMAD1,CDH2,MAPK6,DISC1,CTNND1,NCK1,CRK,SRC,LEF1
151	35	65	35	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,BRAF,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,NRXN1,AR,IRS4,SMAD1,CDH2,MAPK6,DISC1,CTNND1,NCK1,CRK,SRC,LEF1
152	35	65	35	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,BRAF,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,NRXN1,AR,IRS4,SMAD1,CDH2,MAPK6,DISC1,CTNND1,NCK1,CRK,SRC,LEF1
153	35	65	35	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,BRAF,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,NRXN1,AR,IRS4,SMAD1,CDH2,MAPK6,DISC1,CTNND1,NCK1,CRK,SRC,LEF1
154	35	66	35	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,BRAF,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,NRXN1,AR,IRS4,SMAD1,CDH2,MAPK6,ZNF512B,DISC1,CTNND1,NCK1,CRK,SRC,LEF1
155	35	66	35	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,BRAF,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,NRXN1,AR,IRS4,SMAD1,CDH2,MAPK6,ZNF512B,DISC1,CTNND1,NCK1,CRK,SRC,LEF1
156	35	66	35	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,BRAF,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,NRXN1,AR,IRS4,SMAD1,CDH2,MAPK6,ZNF512B,DISC1,CTNND1,NCK1,CRK,SRC,LEF1
157	35	66	35	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,BRAF,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,NRXN1,AR,IRS4,SMAD1,CDH2,MAPK6,ZNF512B,DISC1,CTNND1,NCK1,CRK,SRC,LEF1
158	35	67	34	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,BRAF,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,MAPK6,ZNF512B,DISC1,CTNND1,NCK1,CRK,SRC,LEF1
159	38	67	36	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,BRAF,EP300,KDR,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,MAPK6,ZNF512B,DISC1,CTNND1,NCK1,CRK,SRC,LEF1
160	40	67	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,MAPK6,ZNF512B,DISC1,CTNND1,NCK1,CRK,SRC,LEF1
161	40	67	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,MAPK6,ZNF512B,DISC1,CTNND1,NCK1,CRK,SRC,LEF1
162	40	67	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,MAPK6,ZNF512B,DISC1,CTNND1,NCK1,CRK,SRC,LEF1
163	40	67	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,MAPK6,ZNF512B,DISC1,CTNND1,NCK1,CRK,SRC,LEF1
164	40	67	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,MAPK6,ZNF512B,DISC1,CTNND1,NCK1,CRK,SRC,LEF1
165	40	67	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,MAPK6,ZNF512B,DISC1,CTNND1,NCK1,CRK,SRC,LEF1
166	40	67	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,MAPK6,ZNF512B,DISC1,CTNND1,NCK1,CRK,SRC,LEF1
167	40	68	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,MAPK6,ZNF512B,DISC1,CTNND1,NCK1,CRK,SRC,LEF1
168	40	68	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,MAPK6,ZNF512B,DISC1,CTNND1,NCK1,CRK,SRC,LEF1
169	40	70	36	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,SPTBN2,MAPK6,ZNF512B,DISC1,CTNND1,NCK1,PTPRJ,CRK,SRC,LEF1
170	40	70	36	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,SPTBN2,MAPK6,ZNF512B,DISC1,CTNND1,NCK1,PTPRJ,CRK,SRC,LEF1
171	41	71	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,MYH11,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,SPTBN2,MAPK6,ZNF512B,TM9SF2,DISC1,CTNND1,NCK1,PTPRJ,CRK,SRC,LEF1
172	41	71	37	APC,TP53,CTNNB1,SMAD4,PIK3CA,EGFR,MYC,NUP98,RAC1,ERBB2,PTEN,PIK3R1,PMS2,TCF7L2,CDH1,RB1,TPR,ATM,KRAS,ABL1,AXIN1,MET,CREBBP,MAX,KIT,STK11,BRCA1,MYH11,CBL,KIAA1549,PTPN11,JAK2,PDGFRB,TRRAP,PLCG1,MLH1,NOTCH1,FBXW7,BRAF,EP300,KDR,NAV3,KRT23,ANKRD17,NEB,NUPL2,GIGYF2,GRB2,KRT14,VCAN,NCKAP5L,MYST1,NLRC4,SMAD9,VAV2,MACF1,CTNNA1,CDC42,FAM123B,TTN,SCN3B,SMAD3,SMAD2,GSK3B,SYNE1,ERBB4,AXIN2,PAK1,MBD5,FYN,ATF2,TGFBR1,ZFYVE9,COG4,EXPH5,ATF7IP,DST,ATXN1,SNRNP200,ERBB3,BCL2L1,RHOA,ODZ3,COG5,SP1,ITIH1,SKIL,TNIK,ESR2,ERBB2IP,CUL1,ANKS1B,RELN,ANKS1A,SMURF1,NRXN1,AR,IRS4,PSG4,SMAD1,CDH2,SPTBN2,MAPK6,ZNF512B,TM9SF2,DISC1,CTNND1,NCK1,PTPRJ,CRK,SRC,LEF1
