SubnetworkSize	TruePositives	FalsePositives	PPV(%)	genes
170	21	68	24	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,SMAD9,FLT1,NCK1,RHOA,KEAP1,CDC42,ESR2
171	21	68	24	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,SMAD9,FLT1,NCK1,RHOA,KEAP1,CDC42,ESR2
172	21	69	24	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,DISC1,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,SMAD9,FLT1,NCK1,RHOA,KEAP1,CDC42,ESR2
173	21	70	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,DISC1,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,SMAD9,FLT1,NCK1,RHOA,KEAP1,CDC42,ESR2,TNIK
174	21	70	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,DISC1,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,SMAD9,FLT1,NCK1,RHOA,KEAP1,CDC42,ESR2,TNIK
175	21	70	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,DISC1,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,SMAD9,FLT1,NCK1,RHOA,KEAP1,CDC42,ESR2,TNIK
176	21	70	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,DISC1,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,SMAD9,FLT1,NCK1,RHOA,KEAP1,CDC42,ESR2,TNIK
177	21	71	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,DISC1,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,SMAD9,CHD3,FLT1,NCK1,RHOA,KEAP1,CDC42,ESR2,TNIK
178	21	72	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,DISC1,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,SMAD9,CHD3,FLT1,NCK1,RHOA,KEAP1,CDC42,ESR2,MAGI3,TNIK
179	21	74	22	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,DISC1,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,SMAD9,CHD3,CDH2,FLT1,NCK1,RIF1,RHOA,KEAP1,CDC42,ESR2,MAGI3,TNIK
180	21	74	22	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,DISC1,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,SMAD9,CHD3,CDH2,FLT1,NCK1,RIF1,RHOA,KEAP1,CDC42,ESR2,MAGI3,TNIK
181	22	74	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,PIK3R1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,DISC1,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,SMAD9,CHD3,CDH2,FLT1,NCK1,RIF1,RHOA,KEAP1,CDC42,ESR2,MAGI3,TNIK
182	22	74	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,PIK3R1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,DISC1,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,SMAD9,CHD3,CDH2,FLT1,NCK1,RIF1,RHOA,KEAP1,CDC42,ESR2,MAGI3,TNIK
183	22	74	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,PIK3R1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,DISC1,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,SMAD9,CHD3,CDH2,FLT1,NCK1,RIF1,RHOA,KEAP1,CDC42,ESR2,MAGI3,TNIK
184	22	74	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,PIK3R1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,DISC1,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,SMAD9,CHD3,CDH2,FLT1,NCK1,RIF1,RHOA,KEAP1,CDC42,ESR2,MAGI3,TNIK
185	22	75	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,PIK3R1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,ITGB2,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,DISC1,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,SMAD9,CHD3,CDH2,FLT1,NCK1,RIF1,RHOA,KEAP1,CDC42,ESR2,MAGI3,TNIK
186	22	75	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,PIK3R1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,ITGB2,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,DISC1,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,SMAD9,CHD3,CDH2,FLT1,NCK1,RIF1,RHOA,KEAP1,CDC42,ESR2,MAGI3,TNIK
187	22	75	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,PIK3R1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,ITGB2,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,DISC1,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,SMAD9,CHD3,CDH2,FLT1,NCK1,RIF1,RHOA,KEAP1,CDC42,ESR2,MAGI3,TNIK
188	22	75	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,PIK3R1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,ITGB2,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,DISC1,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,SMAD9,CHD3,CDH2,FLT1,NCK1,RIF1,RHOA,KEAP1,CDC42,ESR2,MAGI3,TNIK
189	22	76	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,PIK3R1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,ITGB2,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,DISC1,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,SMAD9,CHD3,CDH2,FLT1,NCK1,RIF1,RHOA,KEAP1,CDC42,ESR2,WNK1,MAGI3,TNIK
190	22	76	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,PIK3R1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,ITGB2,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,DISC1,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,SMAD9,CHD3,CDH2,FLT1,NCK1,RIF1,RHOA,KEAP1,CDC42,ESR2,WNK1,MAGI3,TNIK
191	22	76	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,PIK3R1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,ITGB2,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,DISC1,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,SMAD9,CHD3,CDH2,FLT1,NCK1,RIF1,RHOA,KEAP1,CDC42,ESR2,WNK1,MAGI3,TNIK
192	22	77	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,PIK3R1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,ITGB2,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,DISC1,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,PTPRG,SMAD9,CHD3,CDH2,FLT1,NCK1,RIF1,RHOA,KEAP1,CDC42,ESR2,WNK1,MAGI3,TNIK
193	23	77	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,MAX,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,PIK3R1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,ITGB2,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,DISC1,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,PTPRG,SMAD9,CHD3,CDH2,FLT1,NCK1,RIF1,RHOA,KEAP1,CDC42,ESR2,WNK1,MAGI3,TNIK
194	23	77	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,MAX,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,PIK3R1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,ITGB2,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,DISC1,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,PTPRG,SMAD9,CHD3,CDH2,FLT1,NCK1,RIF1,RHOA,KEAP1,CDC42,ESR2,WNK1,MAGI3,TNIK
195	23	77	23	TP53,EGFR,ERBB2,APC,CTNNB1,PMS2,STK11,KRAS,SMAD4,KDR,PTPRB,PIK3CA,RB1,MET,ABL1,ATM,MAX,PTPRC,CDKN2A,PDGFRB,BRCA1,CCND1,PIK3R1,NRXN1,MACF1,MYO16,SIPA1L1,VCAN,NLRC4,PDZD2,SMYD2,ERBB4,ATXN1,VAV2,ERBB3,CACNA1A,GRIN2B,FYN,USP7,NAV3,ATF2,RELN,BDKRB2,IRS4,ANKS1B,TTN,LIF,ATF7IP,SCN3B,CNTNAP2,DST,CX3CL1,MEOX2,ATN1,RFWD2,ITGAM,MAP2,APOB,ITGB2,MEGF10,HGF,RNASEN,PAPPA2,PAK1,NEB,DAB1,CNTNAP4,GRB2,RANBP10,DISC1,GRIN2A,SMAD5,FLT4,RYR2,CAB39,DGCR8,SOS1,NRCAM,PLXNB3,CELSR3,DSCAML1,RANBP2,MAGI2,CRK,PPP1CA,IGSF1,PTPRG,SMAD9,CHD3,CDH2,FLT1,NCK1,RIF1,RHOA,KEAP1,CDC42,ESR2,WNK1,MAGI3,TNIK
